Rank,asn_v4,AS_Name,CC,Users,country_pct,Internet_pct,Samples
22436,"AS264812","MASNET SA de CV","HN",1083,0.05,0.0000,237
22437,"AS263227","TV PRENSA S.A.","CO",1083,0.00,0.0000,168
22438,"AS8076","HUD - Housing and Urban Development","US",1083,0.00,0.0000,273
22439,"AS196773","VIAPASS-FR VIAPASS Cannes AS Number","FR",1083,0.00,0.0000,151
22440,"AS393299","GOFIBER-SGU - Go Fiber","US",1083,0.00,0.0000,273
22441,"AS203263","MFNETCOM-AS","PL",1082,0.00,0.0000,199
22442,"AS35076","NAME-SERVICE-AS","GE",1082,0.05,0.0000,247
22443,"AS40981","UNIVCG","ME",1082,0.28,0.0000,883
22444,"AS61071","NETBOX-AS","BG",1082,0.03,0.0000,593
22445,"AS13065","ZIELMAN-COM-AS","PL",1082,0.00,0.0000,199
22446,"AS44575","MWTV-AS1","LV",1081,0.07,0.0000,172
22447,"AS48870","KDC-AS","LV",1081,0.07,0.0000,172
22448,"AS39084","UTKC","UA",1080,0.01,0.0000,234
22449,"AS198033","MINFIN-AS","UA",1080,0.01,0.0000,234
22450,"AS39505","VESTITEL-AS","BG",1080,0.03,0.0000,592
22451,"AS13733","CENTRE-FOR-ADDICTION-AND-MENTAL-HEALTH - Centre for Addiction and Mental Health","CA",1079,0.00,0.0000,152
22452,"AS20254","FRML-ASN - Fore Research  Management, LP","US",1079,0.00,0.0000,272
22453,"AS13516","CTCA1336 - Cancer Treatment Centers of America, Inc.","US",1079,0.00,0.0000,272
22454,"AS61502","UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAAS","SV",1079,0.04,0.0000,173
22455,"AS20376","HUBRIS - Hubris Communications","US",1079,0.00,0.0000,272
22456,"AS33692","MACALE - Macalester College","US",1079,0.00,0.0000,272
22457,"AS40181","ELITESYSTEMS - Elite Systems, LLC","US",1079,0.00,0.0000,272
22458,"AS53577","URSINUS - Ursinus College","US",1079,0.00,0.0000,272
22459,"AS63159","POPMALL-GROUP - 8429812 CANADA INC.","CA",1079,0.00,0.0000,152
22460,"AS13628","ABSG - AMERISOURCEBERGEN","US",1079,0.00,0.0000,272
22461,"AS17901","OTO-AS One to One Contacts Public Company Limited.","TH",1079,0.00,0.0000,165
22462,"AS22562","CSC-IGN-EMEA - Computer Sciences Corporation","US",1079,0.00,0.0000,272
22463,"AS62544","OPEN-AIR-WIRELESS - Open Air Wireless, LLC.","US",1079,0.00,0.0000,272
22464,"AS12021","ROGERS-COMMUNICATIONS - Rogers Communications Canada Inc.","CA",1079,0.00,0.0000,152
22465,"AS22138","FARM-MARKET - Farm to Market Broadband, LP","US",1079,0.00,0.0000,272
22466,"AS7243","HDS-AS - HITACHI DATA SYSTEMS","US",1079,0.00,0.0000,272
22467,"AS43822","HOMEOPTIC","RU",1077,0.00,0.0000,152
22468,"AS198669","KNET-AS www httpknet-tele.com support techknet-tele.com","RU",1077,0.00,0.0000,152
22469,"AS197163","KUBANRIVERCONNECTION-AS","RU",1077,0.00,0.0000,152
22470,"AS43386","N3T-AS","PL",1077,0.00,0.0000,198
22471,"AS199091","THEBESTMEDIA-ASN","PL",1077,0.00,0.0000,198
22472,"AS42971","INTERFONICA","RU",1077,0.00,0.0000,152
22473,"AS60002","TERABAIT-AS","RU",1077,0.00,0.0000,152
22474,"AS12956","TELEFONICA Telefonica Wholesale Network","CO",1076,0.00,0.0000,167
22475,"AS19480","CPL - CHICAGO PUBLIC LIBRARY","US",1075,0.00,0.0000,271
22476,"AS35587","ASBELRW","BY",1075,0.02,0.0000,190
22477,"AS17207","COLOR-COLL - Colorado College","US",1075,0.00,0.0000,271
22478,"AS21806","NATIONAL-FUEL - National Fuel Gas Distribution Corporation","US",1075,0.00,0.0000,271
22479,"AS132720","EXPN-AS-AP Experian Marketing Services (Malaysia) Sdn. Bhd.","US",1075,0.00,0.0000,271
22480,"AS11970","ETEL - e-Tel, LLC","US",1075,0.00,0.0000,271
22481,"AS18666","Reserved (arin)","US",1075,0.00,0.0000,271
22482,"AS32677","DKMC-BGP-DECATUR-GEORGIA-JUNE2004 - Dekalb Medical Center","US",1075,0.00,0.0000,271
22483,"AS63874","IDNIC-BOSOWA-AS-ID PT Bosowa Network Media","ID",1074,0.00,0.0000,302
22484,"AS45237","GLOBAL-MG-AS-AP Bodicom ISP Ulaanbaatar","MN",1074,0.10,0.0000,362
22485,"AS34216","TRENITALIA-AS","IT",1073,0.00,0.0000,172
22486,"AS29449","TWS-AS","IT",1073,0.00,0.0000,172
22487,"AS205498","FARECOM","IT",1073,0.00,0.0000,172
22488,"AS199826","IQSTC-","IQ",1072,0.02,0.0000,505
22489,"AS206652","GREEKSTREAM-AS","GR",1072,0.01,0.0000,489
22490,"AS10400","THETORONTOSTAR - Toronto Star","CA",1072,0.00,0.0000,151
22491,"AS393891","POTASHCORP - Potash Corporation of Saskatchewan, Inc.","CA",1072,0.00,0.0000,151
22492,"AS27555","BV-PUBLIC-ASN - Black  Veatch International Company","US",1071,0.00,0.0000,270
22493,"AS11766","MERIPLEX-1-AS - Meriplex Communications, Ltd.","US",1071,0.00,0.0000,270
22494,"AS13433","COXNET - Cox Enterprises Inc","US",1071,0.00,0.0000,270
22495,"AS395549","AEINSTEINCOM - Albert Einstein College Of Medicine Inc.","US",1071,0.00,0.0000,270
22496,"AS2648","NIST-BOULDER - NISTU.S. Dept. of Commerce","US",1071,0.00,0.0000,270
22497,"AS14834","UIS-AS - University of Illinois at Springfield","US",1071,0.00,0.0000,270
22498,"AS61034","PROTELE-AS","UA",1071,0.01,0.0000,232
22499,"AS137178","","IN",1071,0.00,0.0000,150
22500,"AS51963","YNICOM-NET","UA",1071,0.01,0.0000,232
22501,"AS33455","NORTHWESTERN-COLLEGE-STPAUL-MN - University of Northwestern","US",1071,0.00,0.0000,270
22502,"AS47594","NETCOMLINK-AS","RU",1070,0.00,0.0000,151
22503,"AS206140","TELECOM-V","RU",1070,0.00,0.0000,151
22504,"AS47955","CITYCOM-AS","RU",1070,0.00,0.0000,151
22505,"AS206817","CLX2-AS","RU",1070,0.00,0.0000,151
22506,"AS61263","MERIDIAN","RU",1070,0.00,0.0000,151
22507,"AS48225","TELSI-AS","RU",1070,0.00,0.0000,151
22508,"AS45054","METROBIT-AS","RU",1070,0.00,0.0000,151
22509,"AS21143","TULSUISP an Autonomous System for Tula State University located in Tula, Russia.","RU",1070,0.00,0.0000,151
22510,"AS15430","","GR",1070,0.01,0.0000,488
22511,"AS35168","TNS-PLUS-CORE","KZ",1069,0.01,0.0000,165
22512,"AS52291","Coop. Provincia de Serv. Publicos y Comunitarios de Neuquen LTDA.","AR",1068,0.00,0.0000,171
22513,"AS42854","GENERALI-AS","HU",1068,0.01,0.0000,267
22514,"AS263814","COOPERATIVA TELEFONICA DE SERVICIO PUBLICO Y COMUNICACIONES DE VILLA DEL TOTORAL LIMITADA","AR",1068,0.00,0.0000,171
22515,"AS12993","DEAC-AS","LV",1068,0.07,0.0000,170
22516,"AS22487","VALENCIA - Valencia Community College","US",1067,0.00,0.0000,269
22517,"AS19982","TWRS-FL - Towerstream I, Inc.","US",1067,0.00,0.0000,269
22518,"AS56254","UNRI-AS-ID UNIVERSITAS RIAU","ID",1067,0.00,0.0000,300
22519,"AS395866","FMTI-BBR-RT4743 - Fort Mojave Television, Inc","US",1067,0.00,0.0000,269
22520,"AS397347","","US",1067,0.00,0.0000,269
22521,"AS265547","","MX",1067,0.00,0.0000,216
22522,"AS22445","MHK - Mohawk Industries, Inc.","US",1067,0.00,0.0000,269
22523,"AS270","AS270 - National Aeronautics and Space Administration","US",1067,0.00,0.0000,269
22524,"AS26851","PBCC - Palm Beach State College","US",1067,0.00,0.0000,269
22525,"AS55330","GCN-DCN-AS AFGHANTELECOM GOVERNMENT COMMUNICATION NETWORK","IT",1066,0.00,0.0000,171
22526,"AS42877","AKRON-ASN","PL",1066,0.00,0.0000,196
22527,"AS27742","Amnet Telecomunicaciones S.A.","SV",1066,0.04,0.0000,171
22528,"AS62487","KETACABLE - Keta Cable Inc","CA",1065,0.00,0.0000,150
22529,"AS60928","SAMSTU-AS","RU",1063,0.00,0.0000,150
22530,"AS57153","ASTELESYSTEM","RU",1063,0.00,0.0000,150
22531,"AS134656","IDNIC-CJI-AS-ID PT Cheil Jedang Indonesia","ID",1063,0.00,0.0000,299
22532,"AS137384","","ID",1063,0.00,0.0000,299
22533,"AS26196","NNMT - NNMT","US",1063,0.00,0.0000,268
22534,"AS29388","ASN-BESTCOM Moscow, Russia","RU",1063,0.00,0.0000,150
22535,"AS197498","VERBETA-AS","RU",1063,0.00,0.0000,150
22536,"AS26638","MPLS-PUBLIC-SCHOOLS - Minneapolis Public Schools","US",1063,0.00,0.0000,268
22537,"AS196772","NEK","SI",1063,0.07,0.0000,415
22538,"AS8684","PSU-AS","RU",1063,0.00,0.0000,150
22539,"AS136873","MEGADATA-AS-ID PT. MEGA ARTHA LINTAS DATA","ID",1063,0.00,0.0000,299
22540,"AS30417","BASS-TRADING - BTIG","US",1063,0.00,0.0000,268
22541,"AS197632","LIRAL-TELECOM-AS","RU",1063,0.00,0.0000,150
22542,"AS33194","CAS-AUTONOMOUS-SYSTEM - Chemical Abstracts Service","US",1063,0.00,0.0000,268
22543,"AS39527","CYCOMM-AS","RO",1062,0.01,0.0000,258
22544,"AS59593","SQUID","UA",1061,0.01,0.0000,230
22545,"AS8461","ASN-TEX-KYIV","UA",1061,0.01,0.0000,230
22546,"AS43116","ITO-AS ISTANBUL TICARET ODASI","TR",1060,0.00,0.0000,442
22547,"AS205879","EKOLINE-AS","PL",1060,0.00,0.0000,195
22548,"AS63490","IDNIC-ARTHAHOSTING-AS-ID PT Artha Media Lintas Nusa","ID",1060,0.00,0.0000,298
22549,"AS17827","STOU-AS-TH Sukhothai Thammathirat Open University","TH",1060,0.00,0.0000,162
22550,"AS49753","PL-DSI-AS","PL",1060,0.00,0.0000,195
22551,"AS136780","MIHL-AS-AP MYANMAR INFORMATION HIGHWAY LIMITED","TH",1060,0.00,0.0000,162
22552,"AS63330","ECTCMN - Emily Cooperative Telephone Company","US",1059,0.00,0.0000,267
22553,"AS21854","DP-IS - Digital Passage, Inc.","US",1059,0.00,0.0000,267
22554,"AS14012","PNMAC1 - Private National Mortgage Acceptance Company LLC","US",1059,0.00,0.0000,267
22555,"AS25180","EXPONENTIAL-E-AS","US",1059,0.00,0.0000,267
22556,"AS33481","BELWAVE-COMMUNICATIONS - BELWAVE COMMUNICATIONS","US",1059,0.00,0.0000,267
22557,"AS209348","","IQ",1059,0.02,0.0000,499
22558,"AS30549","LAKELAND-NETWORKS - Lakeland Networks","US",1059,0.00,0.0000,267
22559,"AS15352","TCCC - The Coca-Cola Company","US",1059,0.00,0.0000,267
22560,"AS56729","AT-NET","RO",1058,0.01,0.0000,257
22561,"AS51987","EGT","BG",1058,0.03,0.0000,580
22562,"AS34416","FDX-AS Bucharest Bdl Lacul Tei 79 Sector 2., 72301, Romania","RO",1058,0.01,0.0000,257
22563,"AS266835","","CL",1056,0.01,0.0000,150
22564,"AS4765","OSINET-COMMS-AS-AP Pacific Internet (Thailand) Ltd","SG",1056,0.02,0.0000,312
22565,"AS46047","POLSRI-AS-ID Politeknik Negeri Sriwijaya","ID",1056,0.00,0.0000,297
22566,"AS132203","TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue","US",1055,0.00,0.0000,266
22567,"AS1421","WANSECURITY - WANSecurity, Inc.","US",1055,0.00,0.0000,266
22568,"AS196887","UMWW","PL",1055,0.00,0.0000,194
22569,"AS48680","COMPITEX-AS","LV",1055,0.07,0.0000,168
22570,"AS55076","JOHNSON-TELCO - Johnson Telephone Company","US",1055,0.00,0.0000,266
22571,"AS51426","TELEPORT-KRTNET","PL",1055,0.00,0.0000,194
22572,"AS32751","NUCLEARFALLOUT-SEA - Nuclearfallout Enterprises, Inc.","US",1055,0.00,0.0000,266
22573,"AS197939","ELEKTRO","PL",1055,0.00,0.0000,194
22574,"AS201068","AK-COM","PL",1055,0.00,0.0000,194
22575,"AS196956","NETSPRING-AS Via Latina 5","IT",1054,0.00,0.0000,169
22576,"AS21014","GRTN-AS","IT",1054,0.00,0.0000,169
22577,"AS24869","ASN-PCM-","IT",1054,0.00,0.0000,169
22578,"AS62343","ELY-COM-AS Str. Poiana Mare, Nr.33","RO",1053,0.01,0.0000,256
22579,"AS47616","CERTH","GR",1053,0.01,0.0000,480
22580,"AS64309","IDNIC-HOMECREDIT-AS-ID Home Credit Indonesia","ID",1053,0.00,0.0000,296
22581,"AS60769","ASPMIR","BY",1053,0.02,0.0000,186
22582,"AS14534","UNONET-CORP - UNONET CORP","PR",1053,0.03,0.0000,157
22583,"AS205285","KAPULAN","HU",1052,0.01,0.0000,263
22584,"AS31173","MEDIANA-PLUS-AS","UA",1052,0.01,0.0000,228
22585,"AS11863","PLU - Pacific Lutheran University","US",1051,0.00,0.0000,265
22586,"AS27773","MILLICOM CABLE EL SALVADOR S.A. DE C.V.","US",1051,0.00,0.0000,265
22587,"AS19604","IBM-RALEIGH-CL - IBM","US",1051,0.00,0.0000,265
22588,"AS22474","SAINT-LUKES-HEALTH-SYSTEM-AS - Saint Lukes Health System","US",1051,0.00,0.0000,265
22589,"AS25378","BCR-ASIG-AS","RO",1049,0.01,0.0000,255
22590,"AS34795","INMR-AS","RO",1049,0.01,0.0000,255
22591,"AS265709","CHIARAVIGLIO RAUL FABIO (WINTER)","AR",1049,0.00,0.0000,168
22592,"AS64303","IDNIC-UNISBA-AS-ID Universitas Islam Bandung","ID",1049,0.00,0.0000,295
22593,"AS202627","TECHNET-AS","PL",1049,0.00,0.0000,193
22594,"AS9131","ASUSPEKH","UA",1048,0.01,0.0000,227
22595,"AS57111","ALTITUD","IT",1048,0.00,0.0000,168
22596,"AS138567","","BD",1048,0.00,0.0000,153
22597,"AS263246","Metrowireless Solutions de Costa Rica, SA","CR",1048,0.04,0.0000,217
22598,"AS206992","SICILIANET-AS","IT",1048,0.00,0.0000,168
22599,"AS32099","NYSOAG-AS - New York State Office of the Attorney General","US",1047,0.00,0.0000,264
22600,"AS393846","UNGGOY - Unggoy Broadband LLC","US",1047,0.00,0.0000,264
22601,"AS53426","DNC - Delaware North Companies","US",1047,0.00,0.0000,264
22602,"AS25739","ADTRAN - Adtran, Inc.","US",1047,0.00,0.0000,264
22603,"AS26193","WHOLESALE-DATACENTER - Wholesale Data Center, LLC","US",1047,0.00,0.0000,264
22604,"AS55113","UNIVERSITY-OF-REDLANDS - University of Redlands","US",1047,0.00,0.0000,264
22605,"AS7127","SCE - Southern California Edison","US",1047,0.00,0.0000,264
22606,"AS62754","REDI-NET - REDI Net","US",1047,0.00,0.0000,264
22607,"AS45204","GEMNET-MN GEMNET LLC","MN",1047,0.09,0.0000,353
22608,"AS44444","FORCEPOINT-CLOUD-AS","HK",1046,0.02,0.0000,538
22609,"AS45697","UBAYA-AS-ID Universitas Surabaya","ID",1045,0.00,0.0000,294
22610,"AS203475","PL-NEW-CONNECT-AS","PL",1044,0.00,0.0000,192
22611,"AS204346","","PL",1044,0.00,0.0000,192
22612,"AS40390","WYNDHAMWW-PHX-2 - Wyndham Worldwide Corporation","US",1043,0.00,0.0000,263
22613,"AS41467","BOYCHENKO-AS","UA",1043,0.01,0.0000,226
22614,"AS27006","IMPACTBUSINESS - Impact Business Solutions","US",1043,0.00,0.0000,263
22615,"AS54417","STIMULUS-TECHNOLOGIES - Stimulus Technologies","US",1043,0.00,0.0000,263
22616,"AS19641","BED-BATH-AND-BEYOND - Bed Bath and Beyond","US",1043,0.00,0.0000,263
22617,"AS14881","NMG-1 - The Neiman Marcus Group, Inc.","US",1043,0.00,0.0000,263
22618,"AS267721","","AR",1043,0.00,0.0000,167
22619,"AS34684","YKS-AS","TR",1043,0.00,0.0000,435
22620,"AS31519","VOICECOM-AS","LV",1043,0.07,0.0000,166
22621,"AS49204","ITT-UA-AS","UA",1043,0.01,0.0000,226
22622,"AS394435","ACLIBRARY - Alameda County Library","US",1043,0.00,0.0000,263
22623,"AS64031","INTERFAST-AS-ID PT. Kreasi Sejahtera Teknologi","ID",1042,0.00,0.0000,293
22624,"AS138437","","BD",1041,0.00,0.0000,152
22625,"AS22441","WHITWORTH-NET - Whitworth University","US",1039,0.00,0.0000,262
22626,"AS27448","KAYENTA - Kayenta Technologies","US",1039,0.00,0.0000,262
22627,"AS13789","INTERNAP-BLK3 - Internap Network Services Corporation","US",1039,0.00,0.0000,262
22628,"AS20296","EXPEDIA-ARIN - Expedia, Inc.","US",1039,0.00,0.0000,262
22629,"AS395215","SAN-JOAQUIN-COUNTY - San Joaquin County","US",1039,0.00,0.0000,262
22630,"AS4597","MILLIPORE - Millipore Corp.","US",1039,0.00,0.0000,262
22631,"AS23191","LEMOYNE - Le Moyne College","US",1039,0.00,0.0000,262
22632,"AS63513","IDNIC-GG-ID PT Gudang Garam Tbk","ID",1038,0.00,0.0000,292
22633,"AS31541","DIGITURK","TR",1038,0.00,0.0000,433
22634,"AS59784","NETWORKING-CONSULTIN-AS Calea Nationala 88","RO",1037,0.01,0.0000,252
22635,"AS57358","EVOLVING-AS Str Pitesti Nr 16 Cluj-Napoca","RO",1037,0.01,0.0000,252
22636,"AS131375","MIC-AS-VN Trung tam Thong tin Bo TT  TT","VN",1036,0.00,0.0000,155
22637,"AS27950","Cooperativa Telefonica Benavidez Ltda","AR",1036,0.00,0.0000,166
22638,"AS13316","SES Sistemas Electrnicos S.A.","AR",1036,0.00,0.0000,166
22639,"AS265877","Cotelvo Ltda.","AR",1036,0.00,0.0000,166
22640,"AS3428","ESNET-AS - ESnet","US",1035,0.00,0.0000,261
22641,"AS200794","ZGELETTRONICA-","IT",1035,0.00,0.0000,166
22642,"AS33482","ASN-CARDTRONICS - CARDTRONICS USA INC","US",1035,0.00,0.0000,261
22643,"AS13768","COGECO-PEER1 - Cogeco Peer 1","US",1035,0.00,0.0000,261
22644,"AS25498","ASN-MOBICOM","UA",1034,0.01,0.0000,224
22645,"AS197605","HITECH-AS","PL",1033,0.00,0.0000,190
22646,"AS60425","CGNET-AS-","PL",1033,0.00,0.0000,190
22647,"AS202860","KROSMAN-AS","PL",1033,0.00,0.0000,190
22648,"AS18747","IFX18747 - IFX Corporation","PA",1033,0.05,0.0000,154
22649,"AS43791","STN","LB",1033,0.02,0.0000,173
22650,"AS64050","BCPL-SG BGPNET Global ASN","SG",1032,0.02,0.0000,305
22651,"AS19602","AS19602 - Cantor Fitzgerald  Co.","US",1031,0.00,0.0000,260
22652,"AS50973","VODAFONE-AL-ASN","AL",1031,0.06,0.0000,539
22653,"AS25807","ARLINGTONVA - Arlington County Government","US",1031,0.00,0.0000,260
22654,"AS48688","SKSCOMP-AS Autonomous System of SKS Company - Senta, Serbia","RS",1031,0.02,0.0000,421
22655,"AS198600","NAFTOGAZ-AS","UA",1029,0.01,0.0000,223
22656,"AS135386","LTG-AS-AP LinkChina Telecom Global Limited.","HK",1029,0.02,0.0000,529
22657,"AS15458","TLC Kherson, Ukraine.","UA",1029,0.01,0.0000,223
22658,"AS203941","PL-ABM-RACZKI-AS","PL",1028,0.00,0.0000,189
22659,"AS205871","FISCOM","PL",1028,0.00,0.0000,189
22660,"AS42131","DWA-ZERO-AS","PL",1028,0.00,0.0000,189
22661,"AS26658","HENGTONG-IDC-LLC - HT","US",1027,0.00,0.0000,259
22662,"AS38450","EGOV-AS-TH Ministry of Infomation Communication Technology","TH",1027,0.00,0.0000,157
22663,"AS397050","","US",1027,0.00,0.0000,259
22664,"AS9651","THECITYBANK-BD Jibon Bima Tower (4th Floor)","BD",1027,0.00,0.0000,150
22665,"AS45254","ISSP-AS-AP Internet Solution  Service Provider Co., Ltd.","TH",1027,0.00,0.0000,157
22666,"AS6498","WEST-NGN - West Corporation","US",1027,0.00,0.0000,259
22667,"AS33302","ONS-COS - Data 102, LLC","US",1027,0.00,0.0000,259
22668,"AS395428","ELMHURST-AS - Elmhurst College","US",1027,0.00,0.0000,259
22669,"AS48","DNIC-AS-00048 - Navy Network Information Center (NNIC)","US",1027,0.00,0.0000,259
22670,"AS50064","TELEMETRONET Str. Constantin Dobrogeanu Gherea nr.1","RO",1025,0.01,0.0000,249
22671,"AS41749","NETCOMPUTERS-AS","RO",1025,0.01,0.0000,249
22672,"AS40393","CROSSLINKNETWORKS - Crosslink Networks LLC","US",1024,0.00,0.0000,258
22673,"AS10867","FHDA-AS - Foothill-DeAnza Community College District","US",1024,0.00,0.0000,258
22674,"AS55571","AMWAYIT-ADMIN-MY No. 43000","US",1024,0.00,0.0000,258
22675,"AS35929","BLS - Bend-La Pine Schools","US",1024,0.00,0.0000,258
22676,"AS62676","UMD-PUBLIC-AS - University of Michigan - Dearborn","US",1024,0.00,0.0000,258
22677,"AS13348","CIGNA-2 - CIGNA","US",1024,0.00,0.0000,258
22678,"AS605","VHS-CHIL - Vanguard Health Management, Inc.","US",1024,0.00,0.0000,258
22679,"AS40578","VANGUARDHEALTHSYSTEMS-PHAZ - Vanguard Health Systems","US",1024,0.00,0.0000,258
22680,"AS198387","UNIPLAN","IT",1023,0.00,0.0000,164
22681,"AS199947","NEXUS","IT",1023,0.00,0.0000,164
22682,"AS38252","IACP-AS-VN CAPGEMINI VIETNAM CO., LTD","VN",1023,0.00,0.0000,153
22683,"AS49602","KRENA","LT",1023,0.05,0.0000,185
22684,"AS41835","NETER-AS ul. Sieradzka 28","PL",1022,0.00,0.0000,188
22685,"AS38286","PPCTV-AS-AP PPCTV broadband service is the first cable and DSL internet in Cambodia","KH",1022,0.06,0.0000,859
22686,"AS204798","Max Link Company Ltd","IQ",1021,0.02,0.0000,481
22687,"AS327861","ICT-Department-Seychelles-Govt","SC",1021,1.84,0.0000,363
22688,"AS131761","IDNIC-INDONESIAPORT-AS-ID PT Pelabuhan Indonesia II","ID",1021,0.00,0.0000,287
22689,"AS394540","NETJETS - NETJETS INC","US",1020,0.00,0.0000,257
22690,"AS52206","TECHNOPARK-AS","UA",1020,0.01,0.0000,221
22691,"AS20091","MARTINSVILLE-VA - City of Martinsville, VA","US",1020,0.00,0.0000,257
22692,"AS48892","AVENUE-AS","UA",1020,0.01,0.0000,221
22693,"AS35953","VIRTEL-16 - Virtela Technology Services Incorporated","US",1020,0.00,0.0000,257
22694,"AS55025","BLUEZONE-ISP - BLUEZONE INTERNET INC","US",1020,0.00,0.0000,257
22695,"AS13548","CHARLESTON-AS - College of Charleston","US",1020,0.00,0.0000,257
22696,"AS25876","LADWP-INTERNET - Los Angeles Department of Water  Power","US",1020,0.00,0.0000,257
22697,"AS57135","ASNAFTAN","BY",1019,0.02,0.0000,180
22698,"AS46869","AWV-UU1 - AWV Communications Inc.","PR",1019,0.03,0.0000,152
22699,"AS52343","Universidad Tecnologica Equinoccial","EC",1019,0.01,0.0000,157
22700,"AS38227","CSLSAMOA-WS-AS-AP Computer Services Limited (CSL)","WS",1018,1.77,0.0000,162
22701,"AS131790","SANOFI-SG 6 Raffles Quay #18-00","SG",1018,0.02,0.0000,301
22702,"AS27926","ASA SRL","AR",1018,0.00,0.0000,163
22703,"AS265719","ENZO RAUL GALVAN","AR",1018,0.00,0.0000,163
22704,"AS12954","SIA Milan","IT",1017,0.00,0.0000,163
22705,"AS8430","ALMA-MEDIA-ALMATY-AS Almaty, Republic of Kazakhstan","KZ",1017,0.01,0.0000,157
22706,"AS57144","ICCREA-AS","IT",1017,0.00,0.0000,163
22707,"AS58375","UNUD-AS-ID Universitas Udayana","ID",1017,0.00,0.0000,286
22708,"AS33490","COMCAST-33490 - Comcast Cable Communications, LLC","US",1016,0.00,0.0000,256
22709,"AS29286","SKYLOGIC-AS","IE",1016,0.03,0.0000,181
22710,"AS14997","SETONAUSTIN - Seton Healthcare Family","US",1016,0.00,0.0000,256
22711,"AS46445","TELPAGE-EMP - TELPAGE","US",1016,0.00,0.0000,256
22712,"AS63466","AS-COMMU-166 - Communication Construction Services Inc.","US",1016,0.00,0.0000,256
22713,"AS394762","DSUSD-AS1 - Desert Sands Unified School District","US",1016,0.00,0.0000,256
22714,"AS16573","SMCC - Santa Monica Community College District","US",1016,0.00,0.0000,256
22715,"AS201607","CELTIC-AS","IE",1016,0.03,0.0000,181
22716,"AS6762","SEABONE-NET TELECOM ITALIA SPARKLE S.p.A.","US",1016,0.00,0.0000,256
22717,"AS200651","FLOKINET","RO",1016,0.01,0.0000,247
22718,"AS197610","KGNG-AS","UA",1015,0.01,0.0000,220
22719,"AS58913","HCL-TH 4819 Supapong 3 Alley, Srinakarin Rd.","TH",1014,0.00,0.0000,155
22720,"AS24042","BKKAIR-AS-TH-AP Bangkok Airways Co., Ltd.","TH",1014,0.00,0.0000,155
22721,"AS134797","ITSB-AS-AP Innet Technologies Sdn Bhd","MY",1013,0.00,0.0000,165
22722,"AS133051","CBOCP-AS-AP COMMERCIAL BANK OF CEYLON PLC","LK",1013,0.02,0.0000,216
22723,"AS64227","CTC-AS2 - CONSOLIDATED TELEPHONE CO","US",1012,0.00,0.0000,255
22724,"AS29984","WILLAMETTE - Willamette University","US",1012,0.00,0.0000,255
22725,"AS55009","","US",1012,0.00,0.0000,255
22726,"AS62968","AS-CMC - Central Michigan Communication, Co.","US",1012,0.00,0.0000,255
22727,"AS5783","KCSOS-NET - Kern County Superintendent of Schools","US",1012,0.00,0.0000,255
22728,"AS55699","STARNET-AS-ID PT. Cemerlang Multimedia","US",1012,0.00,0.0000,255
22729,"AS39011","BIROTEC-AS","RO",1012,0.01,0.0000,246
22730,"AS26869","ASN-STPSB - ST. TAMMANY PARISH SCHOOL BOARD","US",1012,0.00,0.0000,255
22731,"AS49550","NTT2-LT-AS","LT",1012,0.05,0.0000,183
22732,"AS19185","Reserved (arin)","US",1012,0.00,0.0000,255
22733,"AS23031","UNILINKMASTER S.A","EC",1012,0.01,0.0000,156
22734,"AS44105","DROSIBA-AS","LV",1011,0.07,0.0000,161
22735,"AS203742","CSHRUB","PL",1011,0.00,0.0000,186
22736,"AS54689","UC-WILLIAMSBURG-ASN - University of the Cumberlands","US",1008,0.00,0.0000,254
22737,"AS17195","JAMES-TOWER - James Tower Media Design","US",1008,0.00,0.0000,254
22738,"AS14734","HEARTLAND-COG - Heartland Council of Governments","US",1008,0.00,0.0000,254
22739,"AS63100","CTCI - Carnegie Telephone Company, Inc.","US",1008,0.00,0.0000,254
